http://www.nbcnews.com/better/diet-fitness/studies-show-impact-menu-calorie-counts-sometimes-small-n456376,90361,80,text/html
http://www.nbcnews.com/news/asian-america/10-resign-president-s-advisory-commission-asian-americans-pacific-islanders-n721386,103925,117,text/html
http://www.nbcnews.com/watch/nbcnews-com/to-your-health-the-evils-of-coffee-debunked-128434243701,67819,73,text/html
http://www.nbcnews.com/news/us-news/robert-durst-case-hearing-focuses-mystery-1982-phone-call-n720996,105490,87,text/html
http://www.nbcnews.com/politics/politics-news,116520,126,text/html
http://www.nbcnews.com/business,311371,285,text/html
http://www.nbcnews.com/pages/contact-us,54737,66,text/html
http://www.nbcnews.com/health/health-news/company-pauses-release-89-000-muscular-dystrophy-drug-n720731,93775,93,text/html
http://www.nbcnews.com/news/asian-america/designer-carolina-herrera-south-korea-collaborate-reveal-elegant-beauty-korean-n722621,92074,84,text/html
http://www.nbcnews.com/meet-the-press/meet-press-02-19-17-n722976,179104,72,text/html
http://www.nbcnews.com/feature/nbcblk28-2017/real-baller-nfl-linebacker-derrick-morgan-tackles-tech-industry-n714821,85069,83,text/html
http://www.nbcnews.com/news/latino/opinion-are-undocumented-moms-bigger-threat-russia-n722516,94574,95,text/html
http://www.nbcnews.com/storyline/robert-durst/secret-witness-testifies-durst-s-wife-feared-jinx-subject-n721516,107652,95,text/html
http://www.nbcnews.com/storyline/isis-uncovered/mosul-bridges-are-key-liberating-isis-stronghold-n706566,135427,100,text/html
http://www.nbcnews.com/nightly-news/video/inspiring-america-using-magic-to-unlock-the-healing-powers-of-a-smile-861051459568,475200,162,text/html
http://www.nbcnews.com/nightly-news/video/meet-jaxon-cota-inside-the-mind-of-an-11-year-old-child-genius-488578115920,474650,161,text/html
http://www.nbcnews.com/better/diet-fitness,126728,133,text/html
http://www.nbcnews.com/pop-culture/music/james-brown-s-funky-drummer-clyde-stubblefield-dies-73-n722876,81670,79,text/html
http://www.nbcnews.com/storyline/syrias-suffering-families/blast-syrian-town-turkish-border-kills-nearly-50-n704266,102847,84,text/html
http://www.nbcnews.com/news/us-news/donald-trump-explains-sweden-terror-comment-baffled-nation-n723006,109115,92,text/html
http://www.nbcnews.com/watch/nbcnews-com/debunking-the-new-pot-laws-125250627677,67142,73,text/html
http://www.nbcnews.com/nightly-news/video/meet-the-4-year-old-who-s-read-more-than-1-000-books-856043587556,475220,162,text/html
http://www.nbcnews.com/news/asian-america/75-years-after-start-internment-archaeologists-excavate-hawaii-s-largest-n720756,109681,95,text/html
http://www.nbcnews.com/news/asian-america/75-years-after-executive-order-9066-n721831,114096,102,text/html
http://www.nbcnews.com/nightly-news/video/verizon-s-unlimited-data-plan-is-back-amid-stiff-competition-876427331504,475224,162,text/html
http://www.nbcnews.com/video/car-slides-down-icy-hill-leaving-few-cars-untouched-872823363820,322424,143,text/html
